19.9656	10605	124.576
20.0222	10659	166.102
20.0789	10685	166.102
20.1685	10711	314.719
20.2535	10763	110.734
20.3149	10789	153.325
20.3857	10815	199.322
20.4565	10841	265.763
20.532	10893	124.576
20.5792	10919	99.661
20.6594	10945	234.497
20.7208	10997	76.6623
20.7444	11023	597.966
20.8152	11049	132.881
20.886	11075	199.322
20.9568	11100	132.881
21.0181	11125	229.987
21.0937	11175	124.576
21.1597	11200	213.559
21.2305	11225	332.203
21.2872	11250	249.153
21.3769	11300	104.906
21.4288	11325	181.202
21.5845	11375	181.202
21.6648	11425	117.248
21.7214	11450	249.153
21.7969	11475	124.576
21.8583	11500	229.987
22.0189	11548	146.496
22.0802	9648	153.325
22.151	8576	199.322
22.2029	6968	271.803
22.2737	5360	132.881
22.2832	4848	498.305
22.3398	3869	332.203
22.3917	1911	181.202
22.4625	1072	266.027
22.7693	1340	137.992
23.0808	1554	30.2003
23.4017	1738	29.3121
23.6064	1903	68.948
24.0861	2192	19.6113
24.459	2446	50.4613
24.8461	2675	48.6151
25.2378	2885	48.0294
25.4519	3080	109.847
26.0655	3351	38.3312
26.2968	3600	101.695
26.7405	3833	53.0112
26.9482	3907	22.6502
27.1983	4122	94.0198
27.406	4191	22.6502
27.6751	4392	87.4219
27.8827	4457	22.6502
27.9471	4521	73.0843
28.3689	4707	66.9139
28.4333	4768	146.169
28.6804	4945	38.065
28.9241	5003	96.5026
28.9666	5116	110.734
29.3698	5227	81.6782
29.4575	5335	107.23
29.9153	5493	61.646
29.9531	5545	249.153
30.1561	5697	46.354
30.4062	5747	75.2159
30.5053	5796	142.373
30.6469	5942	66.4407
30.8782	5990	81.3559
30.9726	6037	199.322
31.0906	6177	79.7288
31.2747	6223	102.216
31.3597	6269	221.469
31.4777	6404	119.593
31.6523	6448	107.742
31.742	6492	209.813
31.8553	6622	83.0508
32.0582	6708	92.7079
32.1526	6750	199.322
32.2659	6876	83.0508
32.483	6958	108.327
32.5821	6999	189.831
32.6954	7120	83.0508
32.922	7200	124.576
33.0258	7239	181.202
33.1391	7356	83.0508
33.3532	7433	153.786
33.4742	7509	155.499
33.5922	7622	79.7288
33.8329	7696	117.248
33.9415	7770	173.324
34.0689	7878	73.823
34.3049	7950	119.593
34.4229	8021	199.322
34.5598	8126	68.7317
34.7958	8196	119.593
34.9185	8265	191.656
34.9421	8299	199.322
35.0507	8367	86.6618
35.2442	8435	145.845
35.3481	8502	181.202
35.3717	8535	597.966
35.4661	8601	99.661
35.6549	8667	149.492
35.7587	8733	181.202
35.7776	8765	498.305
35.8861	8861	86.6618
36.0844	8925	142.373
36.1929	8989	173.324
36.2118	9020	498.305
36.3204	9113	86.6618
36.5328	9175	155.028
36.6366	9237	181.202
36.6555	9268	498.305
36.7641	9358	86.6618
36.9782	9418	175.755
37.1133	9508	139.209
37.1322	9538	498.305
37.2502	9627	79.7288
37.4721	9685	190.84
37.5853	9743	166.102
37.6042	9772	498.305
37.7222	9859	79.7288
37.9629	9945	156.331
38.0809	10001	159.458
38.114	10029	284.746
38.2178	10113	90.6009
38.4538	10197	179.39
38.4963	10225	332.203
38.5765	10253	58.6241
38.6237	10281	199.322
38.6898	10335	142.373
38.7748	10389	166.102
38.8304	10416	253.756
38.9295	10443	189.947
38.9625	10470	284.746
39.0286	10497	142.373
39.0805	10524	181.202
39.1277	10578	199.322
39.1843	10632	166.102
39.2363	10659	362.404
39.3448	10685	173.324
39.3779	10711	427.119
39.4439	10737	142.373
39.4911	10763	199.322
39.5431	10815	181.202
39.5997	10867	166.102
39.6563	10893	332.203
39.7602	10919	181.202
39.7885	10945	332.203
39.8687	10997	117.248
39.9159	11023	199.322
39.9679	11075	181.202
40.0292	11125	153.325
40.0859	11150	332.203
40.1944	11175	173.324
40.2227	11200	332.203
40.3124	11250	104.906
40.3691	11275	249.153
